name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,367,29637846,,yes,,,,"POLYGON ((-71.1453917 42.3433288, -71.145438 42.3433634, -71.1453742 42.3434103, -71.1453279 42.3433757, -71.1453917 42.3433288))",POINT (-71.1453829 42.3433695),40.1,431.1
,368,29637859,,yes,,,,"POLYGON ((-71.141714 42.3385233, -71.1417327 42.3385788, -71.1416548 42.3385934, -71.1416361 42.3385378, -71.141714 42.3385233))",POINT (-71.1416844 42.3385583),42.1,452.8
,369,29637873,,yes,,,,"POLYGON ((-71.138753 42.3427298, -71.1388379 42.3427867, -71.1387092 42.3428925, -71.1386244 42.3428357, -71.138753 42.3427298))",POINT (-71.1387311 42.3428112),149.0,1604.2
,370,29637905,,yes,,,,"POLYGON ((-71.1382247 42.3413808, -71.1383416 42.3414306, -71.138213 42.3415972, -71.1380961 42.3415475, -71.1382247 42.3413808))",POINT (-71.1382189 42.341489),236.7,2547.8
,371,29638036,,yes,,,,"POLYGON ((-71.134037 42.3443606, -71.1341067 42.3443772, -71.1340687 42.3444648, -71.1340643 42.3444672, -71.1340598 42.3444694, -71.1340552 42.3444715, -71.1340504 42.3444735, -71.1340455 42.3444753, -71.1340407 42.3444771, -71.1340357 42.3444787, -71.1340307 42.3444801, -71.1340256 42.3444815, -71.1340205 42.3444827, -71.134013 42.3444842, -71.133867 42.3444494, -71.1339031 42.3443663, -71.1340222 42.3443946, -71.134037 42.3443606))",POINT (-71.1339889 42.3444227),176.9,1903.8
,372,29638058,,yes,,,,"POLYGON ((-71.1362845 42.341507, -71.1363695 42.3415818, -71.1362427 42.3416609, -71.1361578 42.3415861, -71.1362845 42.341507))",POINT (-71.1362636 42.3415839),148.2,1594.9
,373,29638156,,yes,,,,"POLYGON ((-71.1385935 42.3368259, -71.1387266 42.3372454, -71.1385284 42.33728, -71.1383954 42.3368605, -71.1385935 42.3368259))",POINT (-71.138561 42.337053),802.4,8637.4
,374,29638257,,yes,,,,"POLYGON ((-71.1325578 42.3411689, -71.1325593 42.3412229, -71.1324299 42.3412248, -71.1324286 42.3411708, -71.1325578 42.3411689))",POINT (-71.1324939 42.3411969),63.9,687.7
,375,29638270,,yes,,,,"POLYGON ((-71.1478152 42.3375094, -71.147845 42.3375872, -71.1478166 42.3375932, -71.1479057 42.3378253, -71.1479342 42.3378193, -71.1479716 42.3379165, -71.1475739 42.3379353, -71.1475269 42.3378131, -71.1476534 42.3377863, -71.147665 42.3378166, -71.1477287 42.3378031, -71.1476718 42.3376551, -71.1476283 42.3376643, -71.147641 42.3376974, -71.1475176 42.3377235, -71.1474639 42.3375837, -71.1478152 42.3375094))",POINT (-71.1477172 42.3377387),1105.9,11903.9
,376,29638271,,yes,,,,"POLYGON ((-71.1380879 42.3434601, -71.1381618 42.3435093, -71.1380771 42.3435791, -71.1380032 42.3435298, -71.1380879 42.3434601))",POINT (-71.1380825 42.3435196),85.3,918.1
,377,29638400,,yes,,,,"POLYGON ((-71.1436594 42.3387968, -71.1436991 42.3389715, -71.14361 42.3389826, -71.1435987 42.3389331, -71.1435348 42.338941, -71.1435064 42.3388159, -71.1436594 42.3387968))",POINT (-71.1436068 42.3388845),221.6,2385.8
,378,29638479,,yes,,,,"POLYGON ((-71.132704 42.3375237, -71.1328962 42.3375458, -71.1328759 42.3376429, -71.1328134 42.3376356, -71.1328065 42.3376688, -71.1327336 42.3376605, -71.1327384 42.337638, -71.1326815 42.3376315, -71.132704 42.3375237))",POINT (-71.1327859 42.3375918),203.0,2185.5
,379,29638509,,yes,,,,"POLYGON ((-71.1302535 42.3390457, -71.1302652 42.3391009, -71.1301947 42.339109, -71.130183 42.3390539, -71.1302535 42.3390457))",POINT (-71.1302241 42.3390774),36.4,392.2
,380,29638622,,yes,,,,"POLYGON ((-71.130092 42.3406847, -71.1301024 42.3407157, -71.1301855 42.3407004, -71.1302192 42.3408006, -71.1300613 42.3408298, -71.1300172 42.3406986, -71.130092 42.3406847))",POINT (-71.1301153 42.3407577),176.3,1897.5
,381,29638718,,yes,,,,"POLYGON ((-71.1343474 42.3389319, -71.1346867 42.3390536, -71.1348482 42.3391457, -71.1348508 42.3391492, -71.1348532 42.3391528, -71.1348553 42.3391565, -71.1348568 42.3391603, -71.1348581 42.3391642, -71.1348591 42.3391682, -71.1348597 42.3391721, -71.1348597 42.3391761, -71.1348596 42.33918, -71.134859 42.3391841, -71.1348581 42.339188, -71.1348567 42.3391918, -71.134855 42.3391956, -71.1348531 42.3391994, -71.1348506 42.339203, -71.1348479 42.3392064, -71.1348449 42.3392097, -71.1348416 42.3392128, -71.1348379 42.3392158, -71.1348341 42.3392186, -71.13483 42.3392211, -71.1348256 42.3392234, -71.134821 42.3392256, -71.1348163 42.3392274, -71.1348114 42.339229, -71.1348063 42.3392304, -71.1347998 42.3392317, -71.1346134 42.3392645, -71.1345711 42.3391324, -71.1343908 42.3391641, -71.1343857 42.3391647, -71.1343806 42.3391647, -71.1343755 42.3391642, -71.1343705 42.3391631, -71.1343658 42.3391616, -71.1343615 42.3391595, -71.1343575 42.3391571, -71.1343541 42.3391543, -71.1343512 42.3391511, -71.1343489 42.3391477, -71.1343472 42.3391441, -71.1343463 42.3391403, -71.1343462 42.3391365, -71.1343467 42.3391328, -71.1343479 42.339129, -71.1343498 42.3391255, -71.1343531 42.3391213, -71.1344242 42.3390123, -71.1343923 42.3390008, -71.1343363 42.339087, -71.1342634 42.3390608, -71.1343474 42.3389319))",POINT (-71.1345678 42.3391051),812.6,8747.0
,382,29639001,,yes,,,,"POLYGON ((-71.1347894 42.3438802, -71.1349256 42.3439216, -71.1348866 42.3439924, -71.1347503 42.343951, -71.1347894 42.3438802))",POINT (-71.134838 42.3439363),103.0,1108.8
,383,29639026,,yes,,,,"POLYGON ((-71.1357205 42.3356166, -71.135811 42.3356702, -71.1356649 42.3358062, -71.1355743 42.3357526, -71.1357205 42.3356166))",POINT (-71.1356927 42.3357114),184.3,1983.8
,384,29639035,,yes,,,,"POLYGON ((-71.1365453 42.3362245, -71.136568 42.3363067, -71.1363461 42.3363406, -71.1363233 42.3362585, -71.1365453 42.3362245))",POINT (-71.1364457 42.3362826),173.8,1871.3
,385,29639040,,yes,,,,"POLYGON ((-71.1295112 42.3431451, -71.129598 42.3431903, -71.1295348 42.3432573, -71.1294479 42.343212, -71.1295112 42.3431451))",POINT (-71.129523 42.3432012),79.4,854.2
,386,29639121,,yes,,,,"POLYGON ((-71.1477602 42.3396269, -71.1478517 42.3396636, -71.1478148 42.3397142, -71.1478379 42.3397234, -71.147792 42.3397864, -71.1476773 42.3397404, -71.1477602 42.3396269))",POINT (-71.1477693 42.3397079),140.1,1507.6
,387,29639219,,yes,,,,"POLYGON ((-71.1469739 42.3440063, -71.1470635 42.3440475, -71.1467583 42.3444143, -71.1468612 42.3444614, -71.1471645 42.3440969, -71.1472669 42.3441438, -71.1469641 42.3445078, -71.146907 42.3444816, -71.1468507 42.3445493, -71.1466692 42.3444662, -71.1467207 42.3444044, -71.1466642 42.3443785, -71.1469739 42.3440063))",POINT (-71.1469433 42.3442914),1044.5,11243.0
,388,29672090,,yes,,,,"POLYGON ((-71.1486897 42.3429152, -71.1488576 42.3429479, -71.1488098 42.3430836, -71.1486417 42.3430509, -71.1486897 42.3429152))",POINT (-71.1487497 42.3429994),222.8,2398.6
,389,29672091,,yes,,,,"POLYGON ((-71.1480725 42.3429051, -71.1481282 42.3429159, -71.1481216 42.3429344, -71.1482406 42.3429575, -71.148211 42.3430416, -71.1480364 42.3430078, -71.1480725 42.3429051))",POINT (-71.1481358 42.3429785),153.6,1653.4
,390,29672092,,yes,,,,"POLYGON ((-71.1485058 42.342856, -71.1486044 42.3428751, -71.1485589 42.3430039, -71.1484603 42.3429848, -71.1485058 42.342856))",POINT (-71.1485323 42.3429299),124.1,1335.8
,391,29672093,,yes,,,,"POLYGON ((-71.1484647 42.3424264, -71.148486 42.342628, -71.1483122 42.3426381, -71.148291 42.3424365, -71.1484647 42.3424264))",POINT (-71.1483885 42.3425323),322.3,3469.6
,392,29672094,,yes,,,,"POLYGON ((-71.1488761 42.3423045, -71.1490252 42.3423489, -71.1489968 42.3424017, -71.148973 42.3423946, -71.1489626 42.3424138, -71.1488372 42.3423765, -71.1488761 42.3423045))",POINT (-71.1489291 42.3423607),109.1,1174.8
,393,29672095,,yes,,,,"POLYGON ((-71.1486055 42.3419107, -71.1486091 42.3420195, -71.1485198 42.3420213, -71.1485182 42.3419757, -71.1484733 42.3419765, -71.1484751 42.342028, -71.1484058 42.3420294, -71.1484077 42.3420855, -71.1483394 42.3420868, -71.148338 42.3420417, -71.1482138 42.342044, -71.1482102 42.3419355, -71.1483992 42.3419319, -71.1484002 42.3419651, -71.1484351 42.3419645, -71.1484334 42.3419139, -71.1486055 42.3419107))",POINT (-71.148403 42.3419843),391.5,4214.4
,394,29672097,,yes,,,,"POLYGON ((-71.1476843 42.3408097, -71.1477492 42.3407518, -71.1477727 42.3407662, -71.1478027 42.3407395, -71.1477856 42.3407289, -71.1477617 42.3407274, -71.1477599 42.3407427, -71.1477057 42.3407391, -71.1476958 42.3407388, -71.1476902 42.340738, -71.1476849 42.3407366, -71.1476798 42.3407348, -71.1476751 42.3407325, -71.1476707 42.3407298, -71.1476668 42.3407268, -71.1476635 42.3407234, -71.1476607 42.3407197, -71.1476585 42.3407158, -71.1476571 42.3407118, -71.1476563 42.3407076, -71.1476562 42.3407034, -71.1476568 42.3406993, -71.147658 42.3406951, -71.1476599 42.3406912, -71.1476624 42.3406875, -71.1476656 42.340684, -71.1476693 42.3406809, -71.1476735 42.340678, -71.1476782 42.3406756, -71.1476832 42.3406736, -71.1476884 42.3406721, -71.1476938 42.340671, -71.1476994 42.3406705, -71.1477051 42.3406705, -71.1477107 42.340671, -71.1477163 42.340672, -71.1477178 42.3406591, -71.1477921 42.340664, -71.1477941 42.3406479, -71.1478738 42.3406533, -71.1478574 42.3407881, -71.1478119 42.3408288, -71.1478318 42.3408411, -71.1477975 42.3408718, -71.1476843 42.3408097))",POINT (-71.1477773 42.3407439),266.8,2871.6
,395,29673334,,yes,,,,"POLYGON ((-71.1489289 42.3437842, -71.1490324 42.3438136, -71.1489475 42.3439777, -71.1488442 42.3439483, -71.1489289 42.3437842))",POINT (-71.1489383 42.3438809),178.0,1915.9
,396,29673664,,yes,,,,"POLYGON ((-71.1485554 42.3391648, -71.1487517 42.3392771, -71.1486081 42.3394142, -71.1484119 42.3393019, -71.1485554 42.3391648))",POINT (-71.1485818 42.3392895),393.6,4236.1
,397,29673777,,yes,,,,"POLYGON ((-71.1488107 42.3373361, -71.1488443 42.3374328, -71.1486989 42.3374606, -71.1486653 42.3373639, -71.1488107 42.3373361))",POINT (-71.1487548 42.3373984),137.2,1476.3
,398,29680985,,house,,,,"POLYGON ((-71.1375924 42.3443183, -71.1377557 42.3444284, -71.1376821 42.3444879, -71.1375189 42.3443779, -71.1375924 42.3443183))",POINT (-71.1376373 42.3444031),162.9,1753.9
,399,29680986,,yes,,,,"POLYGON ((-71.1357601 42.3442823, -71.1358494 42.3443325, -71.1357906 42.3443902, -71.135729 42.3443557, -71.1357545 42.3443306, -71.1357268 42.3443151, -71.1357601 42.3442823))",POINT (-71.1357827 42.3443364),64.2,690.7
,400,29680987,,yes,,,,"POLYGON ((-71.1388389 42.3442028, -71.1389249 42.3442568, -71.1387877 42.3443769, -71.1387017 42.3443228, -71.1388389 42.3442028))",POINT (-71.1388133 42.3442898),162.2,1746.4
